locale	lat	lng	confirmed	deaths	recovered	lastUpdated	yesterdayConfirmed	deltaPct	newCases	newRecovered	newDeaths
Grand Princess, US			103	3		2020-05-17 02:32:37	103	0.0	0	0	0
Grand Princess, US			103	3		2020-05-18 02:32:26	103	0.0	0	0	0
Grand Princess, US			103	3		2020-05-19 02:32:23	103	0.0	0	0	0
Grand Princess, US			103	3		2020-05-20 02:32:25	103	0.0	0	0	0
Grand Princess, US			103	3		2020-05-21 02:32:54	103	0.0	0	0	0
Grand Princess, US			103	3		2020-05-22 02:36:57	103	0.0	0	0	0
Grand Princess, US			103	3		2020-05-23 02:32:47	103	0.0	0	0	0
Grand Princess, US			103	3		2020-05-24 02:32:48	103	0.0	0	0	0
Grand Princess, US			103	3		2020-05-25 02:32:50	103	0.0	0	0	0
Grand Princess, US			103	3		2020-05-26 02:32:41	103	0.0	0	0	0
Grand Princess, US			103	3		2020-05-27 02:32:37	103	0.0	0	0	0
Grand Princess, US			103	3		2020-05-28 02:32:37	103	0.0	0	0	0
Grand Princess, US			103	3		2020-05-29 02:32:58	103	0.0	0	0	0
Grand Princess, US			103	3		2020-05-30 02:32:55	103	0.0	0	0	0
Grand Princess, US			103	3		2020-05-31 02:32:52	103	0.0	0	0	0
Grand Princess, US			103	3		2020-06-01 02:32:54	103	0.0	0	0	0
Grand Princess, US			103	3		2020-06-02 02:33:16	103	0.0	0	0	0
Grand Princess, US			103	3		2020-06-03 02:33:21	103	0.0	0	0	0
Grand Princess, US			103	3		2020-06-04 02:33:23	103	0.0	0	0	0
Grand Princess, US			103	3		2020-06-05 02:33:15	103	0.0	0	0	0
Grand Princess, US			103	3		2020-06-06 02:33:09	103	0.0	0	0	0
Guam, US	13.4443	144.7937	133	5	58	2020-04-13 23:07:54	133	0.0	0	0	0
Guam, US	13.4443	144.7937	133	5	66	2020-04-14 23:33:31	133	0.0	0	8	0
Guam, US	13.4443	144.7937	135	5	86	2020-04-16 23:30:51	135	0.0	0	13	0
Guam, US	13.4443	144.7937	136	5	110	2020-04-18 22:32:47	136	0.0	0	13	0
Guam, US	13.4443	144.7937	136	5	112	2020-04-19 23:41:01	136	0.0	0	2	0
Guam, US	13.4443	144.7937	136	5	112	2020-04-20 23:36:47	136	0.0	0	0	0
Guam, US	13.4443	144.7937	136	5	114	2020-04-21 23:40:34	136	0.0	0	2	0
Guam, US	13.4443	144.7937	136	5	119	2020-04-22 23:40:26	136	0.0	0	5	0
Guam, US	13.4443	144.7937	141	5	128	2020-04-26 02:32:45	141	0.0	0	2	0
Guam, US	13.4443	144.7937	141	5	128	2020-04-27 02:32:46	141	0.0	0	0	0
Guam, US	13.4443	144.7937	141	5	128	2020-04-28 02:32:46	141	0.0	0	0	0
Guam, US	13.4443	144.7937	141	5	129	2020-04-29 02:32:33	141	0.0	0	1	0
Guam, US	13.4443	144.7937	141	5	130	2020-04-30 02:32:31	141	0.0	0	1	0
Guam, US	13.4443	144.7937	145	5	131	2020-05-02 02:32:31	145	0.0	0	0	0
Guam, US	13.4443	144.7937	145	5	131	2020-05-03 02:32:33	145	0.0	0	0	0
Guam, US	13.4443	144.7937	145	5	126	2020-05-04 02:32:32	145	0.0	0	-5	0
Guam, US	13.4443	144.7937	145	5	125	2020-05-05 02:32:38	145	0.0	0	-1	0
Guam, US	13.4443	144.7937	145	5	124	2020-05-06 02:32:35	145	0.0	0	-1	0
Guam, US	13.4443	144.7937	149	5	123	2020-05-08 02:32:36	149	0.0	0	0	0
Guam, US	13.4443	144.7937	151	5	124	2020-05-10 02:32:34	151	0.0	0	2	0
Guam, US	13.4443	144.7937	151	5	124	2020-05-11 02:32:34	151	0.0	0	0	0
Guam, US	13.4443	144.7937	151	5	124	2020-05-12 03:32:31	151	0.0	0	0	0
Guam, US	13.4443	144.7937	152	5	124	2020-05-14 03:32:32	152	0.0	0	0	0
Guam, US	13.4443	144.7937	152	5	124	2020-05-15 02:33:07	152	0.0	0	0	0
Guam, US	13.4443	144.7937	154	5	126	2020-05-17 02:32:37	154	0.0	0	2	0
Guam, US	13.4443	144.7937	154	5	126	2020-05-18 02:32:26	154	0.0	0	0	0
Guam, US	13.4443	144.7937	154	5	126	2020-05-19 02:32:23	154	0.0	0	0	0
Guam, US	13.4443	144.7937	154	5	126	2020-05-20 02:32:25	154	0.0	0	0	0
Guam, US	13.4443	144.7937	154	5	125	2020-05-21 02:32:54	154	0.0	0	-1	0
Guam, US	13.4443	144.7937	165	5	125	2020-05-23 02:32:47	165	0.0	0	0	0
Guam, US	13.4443	144.7937	165	5	134	2020-05-24 02:32:48	165	0.0	0	9	0
Guam, US	13.4443	144.7937	166	5	138	2020-05-26 02:32:41	166	0.0	0	0	0
Guam, US	13.4443	144.7937	172	5	144	2020-05-31 02:32:52	172	0.0	0	0	0
Guam, US	13.4443	144.7937	172	5	144	2020-06-01 02:32:54	172	0.0	0	0	0
Guam, US	13.4443	144.7937	175	5	148	2020-06-03 02:33:21	175	0.0	0	3	0
Guam, US	13.4443	144.7937	179	5	162	2020-06-06 02:33:09	179	0.0	0	0	0
Hawaii, US	21.0943	-157.4983	620	17	541	2020-05-04 02:32:32	620	0.0	0	9	1
Hawaii, US	21.0943	-157.4983	629	17	565	2020-05-09 02:32:39	629	0.0	0	7	0
Hawaii, US	21.0943	-157.4983	640	17	573	2020-05-19 02:32:23	640	0.0	0	1	0
Hawaii, US	21.0943	-157.4983	643	17	589	2020-05-25 02:32:50	643	0.0	0	4	0
Hawaii, US	21.0943	-157.4983	643	17	591	2020-05-26 02:32:41	643	0.0	0	2	0
Hawaii, US	21.0943	-157.4983	643	17	592	2020-05-27 02:32:37	643	0.0	0	1	0
Hawaii, US	21.0943	-157.4983	652	17	608	2020-06-02 02:33:16	652	0.0	0	2	0
Hawaii, US	21.0943	-157.4983	653	17	609	2020-06-04 02:33:23	653	0.0	0	1	0
Hubei, China	30.9756	112.2707	68128	4512	63507		68128	0.0	0	13	0
Idaho, US	44.2405	-114.4788	1897	56	983	2020-04-28 02:32:46	1897	0.0	0	45	0
Idaho, US	44.2405	-114.4788	1952	60	1087	2020-04-30 02:32:31	1952	0.0	0	48	0
Idaho, US	44.2405	-114.4788	2061	64	1267	2020-05-04 02:32:32	2061	0.0	0	52	0
Idaho, US	44.2405	-114.4788	2178	67	1420	2020-05-09 02:32:39	2178	0.0	0	21	0
Idaho, US	44.2405	-114.4788	2293	69	1536	2020-05-14 03:32:32	2293	0.0	0	28	0
Idaho, US	44.2405	-114.4788	2351	72	1573	2020-05-16 02:32:24	2351	0.0	0	16	0
Idaho, US	44.2405	-114.4788	2419	73	1612	2020-05-18 02:32:26	2419	0.0	0	24	0
Idaho, US	44.2405	-114.4788	2455	74	1649	2020-05-20 02:32:25	2455	0.0	0	37	0
Idaho, US	44.2405	-114.4788	2506	77	1688	2020-05-22 02:36:57	2506	0.0	0	20	0
Idaho, US	44.2405	-114.4788	2595	79	1735	2020-05-24 02:32:48	2595	0.0	0	15	0
Idaho, US	44.2405	-114.4788	2626	79	1755	2020-05-26 02:32:41	2626	0.0	0	0	0
Idaho, US	44.2405	-114.4788	2626	79	1755	2020-05-27 02:32:37	2626	0.0	0	0	0
Idaho, US	44.2405	-114.4788	2770	82	2195	2020-05-30 02:32:55	2770	0.0	0	10	0
Idaho, US	44.2405	-114.4788	2839	82	2248	2020-06-02 02:33:16	2839	0.0	0	0	0
Idaho, US	44.2405	-114.4788	2933	83	2282	2020-06-04 02:33:23	2933	0.0	0	16	0
Kentucky, US	37.6681	-84.6701	6440	304	2308	2020-05-11 02:32:34	6440	0.0	0	42	0
Kentucky, US	37.6681	-84.6701	6853	321	2546	2020-05-14 03:32:32	6853	0.0	0	211	0
Kentucky, US	37.6681	-84.6701	7688	334	2768	2020-05-18 02:32:26	7688	0.0	0	29	0
Kentucky, US	37.6681	-84.6701	8571	391	3102	2020-05-25 02:32:50	8571	0.0	0	33	0
Kentucky, US	37.6681	-84.6701	8571	391	3102	2020-05-26 02:32:41	8571	0.0	0	0	0
Kentucky, US	37.6681	-84.6701	9704	431	3232	2020-06-01 02:32:54	9704	0.0	0	1	0
Louisiana, US	31.1695	-91.8678	36925	2668	26249	2020-05-24 02:32:48	36925	0.0	0	0	0
Louisiana, US	31.1695	-91.8678	38802	2767	28700	2020-05-30 02:32:55	38802	0.0	0	0	26
Macau, China	22.1667	113.55	45	0	20		45	0.0	0	3	0
Maine, US	44.6939	-69.3819	965	47	519	2020-04-26 02:32:45	965	0.0	0	20	0
Massachusetts, US	42.2302	-71.5301	38077	1706		2020-04-20 23:36:47	38077	0.0	0	0	0
Minnesota, US	45.6945	-93.9002	1621	70	842	2020-04-13 23:07:54	1621	0.0	0	0	0
Minnesota, US	45.6945	-93.9002	1809	87	1020	2020-04-16 23:30:51	1809	0.0	0	80	0
Montana, US	46.9219	-110.4544	433	10	243	2020-04-20 23:36:47	433	0.0	0	0	0
Montana, US	46.9219	-110.4544	451	16	382	2020-04-30 02:32:31	451	0.0	0	26	1
Montana, US	46.9219	-110.4544	453	16	397	2020-05-02 02:32:31	453	0.0	0	5	0
Montana, US	46.9219	-110.4544	455	16	404	2020-05-04 02:32:32	455	0.0	0	0	0
Montana, US	46.9219	-110.4544	456	16	417	2020-05-07 02:32:32	456	0.0	0	7	0
Montana, US	46.9219	-110.4544	456	16	417	2020-05-08 02:32:36	456	0.0	0	0	0
Montana, US	46.9219	-110.4544	458	16	422	2020-05-10 02:32:34	458	0.0	0	2	0
Montana, US	46.9219	-110.4544	458	16	422	2020-05-11 02:32:34	458	0.0	0	0	0
Montana, US	46.9219	-110.4544	462	16	431	2020-05-15 02:33:07	462	0.0	0	1	0
Montana, US	46.9219	-110.4544	468	16	431	2020-05-18 02:32:26	468	0.0	0	0	0
Montana, US	46.9219	-110.4544	479	16	441	2020-05-23 02:32:47	479	0.0	0	1	0
Montana, US	46.9219	-110.4544	479	16	441	2020-05-24 02:32:48	479	0.0	0	0	0
Montana, US	46.9219	-110.4544	479	16	441	2020-05-25 02:32:50	479	0.0	0	0	0
Montana, US	46.9219	-110.4544	479	16	441	2020-05-26 02:32:41	479	0.0	0	0	0
Montana, US	46.9219	-110.4544	479	17	441	2020-05-27 02:32:37	479	0.0	0	0	1
New Caledonia, France	-20.904305	165.618042	18	0	15		18	0.0	0	1	0
New Hampshire, US	43.4525	-71.5639	1139	32	365	2020-04-16 23:30:51	1139	0.0	0	0	0
New Hampshire, US	43.4525	-71.5639	4492	238	2802	2020-05-31 02:32:52	4492	0.0	0	72	0
New Mexico, US	34.8405	-106.2485	1484	36	353	2020-04-16 23:30:51	1484	0.0	0	13	0
New Mexico, US	34.8405	-106.2485	1971	58	501	2020-04-21 23:40:34	1971	0.0	0	14	0
New Mexico, US	34.8405	-106.2485	6625	302	2149	2020-05-24 02:32:48	6625	0.0	0	108	0
North Dakota, US	47.5289	-99.784	393	9	172	2020-04-17 23:30:52	393	0.0	0	9	0
Northern Mariana Islands, US	15.0979	145.6739	11	2		2020-04-13 23:07:54	11	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	11	2		2020-04-14 23:33:31	11	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	13	2		2020-04-16 23:30:51	13	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	13	2		2020-04-17 23:30:52	13	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	14	2	9	2020-04-19 23:41:01	14	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	14	2	11	2020-04-20 23:36:47	14	0.0	0	2	0
Northern Mariana Islands, US	15.0979	145.6739	14	2	11	2020-04-21 23:40:34	14	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	14	2	11	2020-04-22 23:40:26	14	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	14	2	11	2020-04-24 03:33:00	14	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	14	2	11	2020-04-25 06:32:46	14	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	14	2	11	2020-04-26 02:32:45	14	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	14	2	11	2020-04-27 02:32:46	14	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	14	2	11	2020-04-28 02:32:46	14	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	14	2	12	2020-04-29 02:32:33	14	0.0	0	1	0
Northern Mariana Islands, US	15.0979	145.6739	14	2	12	2020-04-30 02:32:31	14	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	14	2	12	2020-05-01 02:32:32	14	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	14	2	12	2020-05-02 02:32:31	14	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	14	2	12	2020-05-03 02:32:33	14	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	14	2	12	2020-05-04 02:32:32	14	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	14	2	12	2020-05-05 02:32:38	14	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	14	2	12	2020-05-06 02:32:35	14	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	15	2	12	2020-05-08 02:32:36	15	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	15	2	12	2020-05-09 02:32:39	15	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	16	2	12	2020-05-11 02:32:34	16	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	19	2	12	2020-05-13 03:32:30	19	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	19	2	12	2020-05-14 03:32:32	19	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	19	2	12	2020-05-15 02:33:07	19	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	19	2	12	2020-05-16 02:32:24	19	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	21	2	12	2020-05-18 02:32:26	21	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	21	2	12	2020-05-19 02:32:23	21	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	21	2	13	2020-05-20 02:32:25	21	0.0	0	1	0
Northern Mariana Islands, US	15.0979	145.6739	21	2	13	2020-05-21 02:32:54	21	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	22	2	13	2020-05-23 02:32:47	22	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	22	2	13	2020-05-24 02:32:48	22	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	22	2	13	2020-05-25 02:32:50	22	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	22	2	13	2020-05-26 02:32:41	22	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	22	2	13	2020-05-27 02:32:37	22	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	22	2	13	2020-05-28 02:32:37	22	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	22	2	13	2020-05-29 02:32:58	22	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	22	2	13	2020-05-30 02:32:55	22	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	22	2	15	2020-05-31 02:32:52	22	0.0	0	2	0
Northern Mariana Islands, US	15.0979	145.6739	22	2	15	2020-06-01 02:32:54	22	0.0	0	0	0
Northern Mariana Islands, US	15.0979	145.6739	22	2	16	2020-06-02 02:33:16	22	0.0	0	1	0
Northern Mariana Islands, US	15.0979	145.6739	26	16	16	2020-06-06 02:33:09	26	0.0	0	0	0
Oklahoma, US	35.5653	-96.9289	2465	136	1515	2020-04-18 22:32:47	2465	0.0	0	184	0
Oklahoma, US	35.5653	-96.9289	6418	334	5492	2020-06-01 02:32:54	6418	0.0	0	57	0
Rhode Island, US	41.6809	-71.5118	2665	63	135	2020-04-13 23:07:54	2665	0.0	0	100	0
Rhode Island, US	41.6809	-71.5118	3251	80	168	2020-04-15 22:56:51	3251	0.0	0	33	0
Rhode Island, US	41.6809	-71.5118	14065	608	1119	2020-05-26 02:32:41	14065	0.0	0	0	0
Sichuan, China	30.6171	102.7103	561	3	554		561	0.0	0	1	0
South Carolina, US	33.8569	-80.945	12415	501	6976	2020-06-04 02:33:23	12415	0.0	0	0	0
South Carolina, US	33.8569	-80.945	12415	501	6976	2020-06-05 02:33:15	12415	0.0	0	0	0
South Dakota, US	44.2998	-99.4388	4177	48	3145	2020-05-22 02:36:57	4177	0.0	0	122	2
Tennessee, US	35.7478	-86.6923	5827	124	2196	2020-04-15 22:56:51	5827	0.0	0	227	0
Tennessee, US	35.7478	-86.6923	7394	157	4012	2020-04-22 23:40:26	7394	0.0	0	184	0
Tennessee, US	35.7478	-86.6923	18412	305	11783	2020-05-21 02:32:54	18412	0.0	0	814	0
Tennessee, US	35.7478	-86.6923	22566	364	15300	2020-06-01 02:32:54	22566	0.0	0	107	0
Tennessee, US	35.7478	-86.6923	22566	364	15564	2020-06-02 02:33:16	22566	0.0	0	264	0
Tianjin, China	39.3054	117.323	189	3	174		189	0.0	0	1	0
Vermont, US	44.0459	-72.7107	862	47		2020-04-30 02:32:31	862	0.0	0	0	0
Vermont, US	44.0459	-72.7107	940	54	815	2020-05-19 02:32:23	940	0.0	0	5	0
Vermont, US	44.0459	-72.7107	944	54	824	2020-05-21 02:32:54	944	0.0	0	4	0
Virgin Islands, US	18.3358	-64.8963	51	1	43	2020-04-13 23:07:54	51	0.0	0	0	0
Virgin Islands, US	18.3358	-64.8963	51	1	44	2020-04-14 23:33:31	51	0.0	0	1	0
Virgin Islands, US	18.3358	-64.8963	51	1	44	2020-04-15 22:56:51	51	0.0	0	0	0
